protocol,rtt_ms,loss_pct,jitter_ms,object_mix,run_id,num_objects,bytes_total,completion_time_ms,throughput_mbps,negotiated_protocols,success,qdisc_snapshot
h2,0,0,0,many_small,39,300,3072000,338.21966603863984,72.66283562941109,HTTP/2,True,qdisc netem 8104: root refcnt 25 limit 1000
h2,0,0,0,many_small,40,300,3072000,325.556511990726,75.48919801886834,HTTP/2,True,qdisc netem 8104: root refcnt 25 limit 1000
h2,100,0,0,many_small,1,300,3072000,1337.7395139541477,18.37128958488877,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,2,300,3072000,1326.7522220266983,18.523428558844696,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,3,300,3072000,1356.9183049839921,18.111628319650332,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,4,300,3072000,1273.6717030056752,19.29539609147656,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,5,300,3072000,1298.3291459968314,18.928944232497404,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,6,300,3072000,1375.2476779627614,17.87023559014907,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,7,300,3072000,1370.570526982192,17.931218799891294,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,8,300,3072000,1342.494700977113,18.306217508428716,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,9,300,3072000,1293.984365009237,18.992501505089333,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,10,300,3072000,1434.0187380439602,17.13785137391044,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,11,300,3072000,1350.5114970030263,18.19754963548076,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,12,300,3072000,1387.796770024579,17.708644760403022,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,13,300,3072000,1452.2719699889421,16.922450138721004,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,14,300,3072000,1334.4196660327725,18.41699476227326,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,15,300,3072000,1431.3434269861318,17.169883576960817,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,16,300,3072000,1347.935186990071,18.23233063221535,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,17,300,3072000,1347.7373899659142,18.235006450790504,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,18,300,3072000,1368.2808080338873,17.9612253973757,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,19,300,3072000,1362.1747689903714,18.041737785391117,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,20,300,3072000,1367.5391940050758,17.970965737387694,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,21,300,3072000,1296.5312990127131,18.955192226145417,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,22,300,3072000,1287.201955972705,19.09257508968634,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,23,300,3072000,1280.9887109906413,19.185180781955815,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,24,300,3072000,1297.9419530020095,18.934590983177774,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,25,300,3072000,1314.054249029141,18.70242420977476,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,26,300,3072000,1281.726757006254,19.17413353950922,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,27,300,3072000,1316.8781779822893,18.66231851275352,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,28,300,3072000,1296.2500589783303,18.95930482685582,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,29,300,3072000,1289.921871968545,19.052316682168243,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,30,300,3072000,1255.9240559930913,19.56806216325487,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,31,300,3072000,1369.9861710192636,17.938867208940923,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,32,300,3072000,1332.816130015999,18.439152593167513,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,33,300,3072000,1335.04230203107,18.40840545847217,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,34,300,3072000,1291.684477997478,19.02631828331685,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,35,300,3072000,1366.873211984057,17.979721736098117,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,36,300,3072000,1343.9521719701588,18.28636503036634,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,37,300,3072000,1361.5259630023502,18.05033518847233,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,38,300,3072000,1267.103207996115,19.395420866202517,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,39,300,3072000,1360.570741002448,18.06300786822211,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,many_small,40,300,3072000,1297.3286559572443,18.943542091010393,HTTP/2,True,qdisc netem 8105: root refcnt 25 limit 1000 delay 100ms
h2,200,0,0,many_small,1,300,3072000,2429.666216019541,10.114969635731374,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,2,300,3072000,2614.8140630102716,9.398756243381676,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,3,300,3072000,2547.103125951253,9.648608157874147,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,4,300,3072000,2407.138613052666,10.209632244166198,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,5,300,3072000,2464.0264349873178,9.9739189689848,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,6,300,3072000,2587.406743026804,9.498313346455326,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,7,300,3072000,2582.4998680036515,9.516360602565285,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,8,300,3072000,2438.081175030675,10.080058142317922,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,9,300,3072000,2793.398239999078,8.797886262006132,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,10,300,3072000,2398.453961010091,10.246600685072146,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,11,300,3072000,2397.758012986742,10.249574755622302,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,12,300,3072000,2586.5816040313803,9.501343379886594,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,13,300,3072000,2789.390084974002,8.810528198399707,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,14,300,3072000,2596.6215259977616,9.464606125282959,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,15,300,3072000,2598.366816993803,9.45824886589083,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,16,300,3072000,2605.9896950027905,9.430582188074878,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,17,300,3072000,2572.5177800050005,9.553286741502028,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,18,300,3072000,2550.4368310212158,9.635996352107089,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,19,300,3072000,2595.5734130111523,9.46842800777849,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,20,300,3072000,2522.190234041773,9.743912123796198,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,21,300,3072000,2606.8119070259854,9.42760769726491,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
h2,200,0,0,many_small,22,300,3072000,2566.304485022556,9.576416260591929,HTTP/2,True,qdisc netem 8106: root refcnt 25 limit 1000 delay 200ms
