protocol,rtt_ms,loss_pct,jitter_ms,object_mix,run_id,num_objects,bytes_total,completion_time_ms,throughput_mbps,negotiated_protocols,success,qdisc_snapshot
h2,100,0,0,few_large,22,10,10485760,1388.667541963514,60.407604747057626,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,23,10,10485760,1488.0670279962942,56.37251442426887,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,24,10,10485760,1483.2122739753686,56.55702927482185,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,25,10,10485760,1478.5703259985894,56.734589166968064,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,26,10,10485760,1395.5808210303076,60.108364012963364,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,27,10,10485760,1391.789320972748,60.27211068221908,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,28,10,10485760,1392.5450459937565,60.23940140488361,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,29,10,10485760,1412.0637429878116,59.40672325634812,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,30,10,10485760,1402.4399179616012,59.81438414982196,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,31,10,10485760,1473.360176954884,56.935216053805895,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,32,10,10485760,1484.2013059533201,56.51934118607919,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,33,10,10485760,1469.7163280216046,57.07637480827314,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,34,10,10485760,1411.3906960119493,59.435052418178756,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,35,10,10485760,1411.0624820459634,59.4488770464436,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,36,10,10485760,1408.998882980086,59.53594499846428,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,37,10,10485760,1418.9349450170994,59.11904579881152,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
h2,100,0,0,few_large,38,10,10485760,1409.3825420131907,59.519738253728775,HTTP/2,True,qdisc netem 810b: root refcnt 25 limit 1000 delay 100ms
